"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72502014734","2020-01-05T00:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","31","41","T",,"-0.02","3","67","29.57","FEW:02 25 OVC:08 60","29.55","10.00","37","310","21","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15901/05/20 00:51:02 METAR KEWR 050551Z 31014G18KT 10SM FEW025 OVC060 05/M01 A2958 RMK AO2 RAE03B22E33 SLP015 P0000 60001 T00501006 10111 20050 53006 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T01:00:00","FM-12","4",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"31","41",,,"-0.02","3","67","29.57","26","29.55","9.94","37","310",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272502 12566 83114 10050 21006 30008 40015 53006 69931 90551 333 10111 20050 91018 555 90506=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T01:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","29","40","0.00",,,,"65","29.60","SCT:04 35 OVC:08 90","29.58","10.00","36","310","25","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11701/05/20 01:51:02 METAR KEWR 050651Z 31015G22KT 10SM SCT035 OVC090 04/M02 A2961 RMK AO2 SLP024 T00441017 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T02:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.64","26","39","0.00",,,,"60","29.64","BKN:07 40 BKN:07 90","29.61","10.00","34","310",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/05/20 02:51:02 METAR KEWR 050751Z 31016KT 10SM BKN040 BKN090 04/M03 A2964 RMK AO2 SLP036 T00391033 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T03:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.66","24","39","0.00",,"-0.08","1","55","29.66","BKN:07 40 BKN:07 90 OVC:08 130","29.63","10.00","33","300","28","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14801/05/20 03:51:02 METAR KEWR 050851Z 30017G24KT 10SM BKN040 BKN090 OVC130 04/M04 A2966 RMK AO2 PK WND 34031/0829 SLP044 T00391044 51028 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T04:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.70","23","39","0.00",,,,"53","29.70","BKN:07 45 OVC:08 100","29.67","10.00","33","300","38","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13501/05/20 04:51:02 METAR KEWR 050951Z 30016G33KT 10SM BKN045 OVC100 04/M05 A2970 RMK AO2 PK WND 32036/0930 SLP057 T00391050 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T05:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","20","39","0.00",,,,"46","29.74","OVC:08 50","29.71","10.00","32","310","31","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12801/05/20 05:51:02 METAR KEWR 051051Z 31014G27KT 10SM OVC050 04/M07 A2974 RMK AO2 PK WND 31031/1029 SLP070 T00391067 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T06:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","23","39","0.00",,"-0.11","1","53","29.77","BKN:07 42","29.74","10.00","33","300",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14901/05/20 06:51:02 METAR KEWR 051151Z 30014KT 10SM BKN042 04/M05 A2977 RMK AO2 PK WND 31029/1102 SLP080 70001 T00391050 10050 20033 51036 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T07:00:00","FM-12","4",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"23","39",,,"-0.11","1","53","29.77","41","29.74","9.94","33","300",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672502 32666 63014 10039 21050 30072 40080 51036 91151 333 10111 20033 70003 555 90512=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T07:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","22","38","0.00",,,,"52","29.79","BKN:07 45","29.76","10.00","32","290","32","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12801/05/20 07:51:02 METAR KEWR 051251Z 29016G28KT 10SM BKN045 03/M06 A2979 RMK AO2 PK WND 30028/1243 SLP088 T00331056 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T08:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","21","40","0.00",,,,"47","29.84","BKN:07 48","29.81","10.00","33","300","33","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12801/05/20 08:51:02 METAR KEWR 051351Z 30020G29KT 10SM BKN048 04/M06 A2984 RMK AO2 PK WND 31036/1332 SLP104 T00441061 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T09:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","24","39","0.00",,"-0.09","1","55","29.86","SCT:04 36 BKN:07 46","29.83","10.00","33","310","33","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14101/05/20 09:51:02 METAR KEWR 051451Z 31021G29KT 10SM SCT036 BKN046 04/M04 A2986 RMK AO2 PK WND 28034/1412 SLP111 T00391044 51031 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T10:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","22","41","0.00",,,,"47","29.86","FEW:02 35 BKN:07 45","29.83","10.00","34","310","37","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13401/05/20 10:51:02 METAR KEWR 051551Z 31018G32KT 10SM FEW035 BKN045 05/M06 A2986 RMK AO2 PK WND 32036/1523 SLP111 T00501056 $ FIBI (JG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T11:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","21","42","0.00",,,,"43","29.85","FEW:02 35 BKN:07 47","29.83","10.00","34","300","38","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13401/05/20 11:51:02 METAR KEWR 051651Z 30023G33KT 10SM FEW035 BKN047 06/M06 A2986 RMK AO2 PK WND 29036/1611 SLP109 T00561061 $ FIBI (JG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T12:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","21","42","0.00",,"+0.00","7","43","29.85","BKN:07 50","29.83","10.00","34","320","36","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14501/05/20 12:51:02 METAR KEWR 051751Z 32019G31KT 10SM BKN050 06/M06 A2986 RMK AO2 PK WND 32035/1710 SLP110 T00561061 10061 20033 57001 $ FIBI (JG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T13:00:00","FM-12","4",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"21","42",,,"+0.00","7","43","29.85","57","29.83","9.94","34","320",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672502 32766 63219 10056 21061 30103 40110 57001 91751 333 10061 20033 91031 555 90518=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T13:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","20","41","0.00",,,,"43","29.87","BKN:07 55 BKN:07 250","29.84","10.00","33","310","30","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13401/05/20 13:51:02 METAR KEWR 051851Z 31017G26KT 10SM BKN055 BKN250 05/M07 A2987 RMK AO2 PK WND 29037/1807 SLP114 T00501067 $ FIBI (JG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T14:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","19","43","0.00",,,,"38","29.88","SCT:04 55 BKN:07 250","29.86","10.00","34","310","32","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13401/05/20 14:51:02 METAR KEWR 051951Z 31018G28KT 10SM SCT055 BKN250 06/M07 A2989 RMK AO2 PK WND 30030/1903 SLP119 T00611072 $ FIBI (JG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T15:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","19","42","0.00",,"-0.07","3","40","29.92","SCT:04 55 BKN:07 240","29.89","10.00","34","300","28","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14001/05/20 15:51:02 METAR KEWR 052051Z 30015G24KT 10SM SCT055 BKN240 06/M07 A2992 RMK AO2 PK WND 30026/1958 SLP132 T00561072 53023 $ FIBI (JG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T16:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","19","40","0.00",,,,"43","29.96","SCT:04 55 BKN:07 90 BKN:07 250","29.93","10.00","33","310",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13801/05/20 16:51:02 METAR KEWR 052151Z 31009KT 10SM SCT055 BKN090 BKN250 04/M07 A2996 RMK AO2 PK WND 29028/2057 SLP144 T00441072 $ FIBI (JG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T17:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","19","39","0.00",,,,"45","29.97","SCT:04 50 SCT:04 90 BKN:07 250","29.94","10.00","32","330","26","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/05/20 17:51:02 METAR KEWR 052251Z 33014G23KT 10SM SCT050 SCT090 BKN250 04/M07 A2997 RMK AO2 SLP148 T00391072 $ FIBI (JG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T18:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","18","38","0.00",,"-0.07","1","44","30.00","FEW:02 55 BKN:07 100 BKN:07 250","29.97","10.00","31","320",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13801/05/20 18:51:02 METAR KEWR 052351Z 32011KT 10SM FEW055 BKN100 BKN250 03/M08 A3000 RMK AO2 SLP158 T00331078 10072 20028 51025 $ FIBI (JG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T19:00:00","FM-12","4",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"18","38",,,"-0.07","1","44","30.00","57","29.97","9.94","31","320",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072502 32766 63211 10033 21078 30150 40158 51025 92351 333 10072 20028 555 90600=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T19:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","17","37","0.00",,,,"44","30.00","FEW:02 55 BKN:07 250","29.97","10.00","30","290","18","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10001/05/20 19:51:01 METAR KEWR 060051Z 29008G16KT 10SM FEW055 BKN250 03/M08 A3000 RMK SLP159 T00281083","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T20:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","18","36","0.00",,,,"48","29.99","BKN:07 240","29.97","10.00","30","250",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09001/05/20 20:51:01 METAR KEWR 060151Z 25004KT 10SM BKN240 02/M08 A3000 RMK SLP157 T00221078","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T21:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","19","36","0.00",,"+0.00","8","50","29.99","BKN:07 140 OVC:08 240","29.97","10.00","30","220",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10301/05/20 21:51:01 METAR KEWR 060251Z 22005KT 10SM BKN140 OVC240 02/M07 A3000 RMK SLP157 T00221072 58001","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T22:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","18","36","0.00",,,,"48","29.97","BKN:07 90 OVC:08 130","29.95","10.00","30","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/05/20 22:51:01 METAR KEWR 060351Z 23005KT 10SM BKN090 OVC130 02/M08 A2998 RMK RMK.SLP150 T00221078","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T23:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","19","36","T",,,,"50","29.98","SCT:04 25 BKN:07 45 OVC:08 90","29.96","10.00","30","240",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12001/05/20 23:51:02 METAR KEWR 060451Z 24012KT 10SM SCT025 BKN045 OVC090 02/M07 A2999 RMK SLP154 VIRGA T00221072 400720017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T23:57:00","FM-16","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","21","36","T","-SN:03 |SN |",,,"55",,"FEW:02 17 SCT:04 25 OVC:08 45","29.96","10.00","31","250","24","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/05/20 23:57:02 SPECI KEWR 060457Z 25013G21KT 10SM -SN FEW017 SCT025 OVC045 02/M06 A2999 RMK SNB56 P0000 T00221061","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-05T23:59:00","SOD  ","6",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,"21","40","48","29.84","29.77","33","16.3","0","8.0","25","45","35","290","42","T","0","T","320","32","SN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73624 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):T    24 HR MAX TEMP (F): 4524 HR MIN TEMP (F): 35AVERAGE STATION PRESSURE:29.765 MINIMUM SEA LEVEL PRESSURE:29.56 TIME OF OCCURRENCE:0033 PEAK WIND SPEED (MPH): 42 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 32FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):16.3 24 HR AVG TEMP (F): 40DEPART FROM NORMAL:  8  HEATING DEGREE DAYS: 25 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):45  LATEST NIGHT MIN TEMP(1900-0800 LST):38 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0721","1644",,"2009-07-08"
"72502014734","2020-01-06T00:06:00","FM-16","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","25","34","T","-SN:03 |SN |",,,"70",,"SCT:04 12 BKN:07 20 OVC:08 32","29.96","2.50","31","270",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13501/06/20 00:06:02 SPECI KEWR 060506Z 27011KT 2 1/2SM -SN SCT012 BKN020 OVC032 01/M04 A2999 RMK AO2 SNB0456 P0000 T00111039 $ FIBI (MVC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-06T00:13:00","FM-16","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","26","33","T","-SN:03 |SN |",,,"75",,"BKN:07 12 OVC:08 20","29.96","1.75","30","260",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12801/06/20 00:13:02 SPECI KEWR 060513Z 26011KT 1 3/4SM -SN BKN012 OVC020 01/M03 A2999 RMK AO2 SNB0456 P0000 T00061033 $ FIBI (MVC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-06T00:51:00","FM-15","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","28","32","0.02","-SN:03 BR:1 |SN |","+0.01","5","85","29.99","OVC:08 12","29.96","1.00","31","260",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17101/06/20 00:51:02 METAR KEWR 060551Z 26006KT 1SM R04R/P6000FT -SN BR OVC012 00/M02 A2999 RMK AO2 SNB0456 SLP155 931004 P0002 60002 T00001022 10033 20000 55002 $ FIBI (MVC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-06T01:00:00","FM-12","4",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"28","32",,,"+0.01","5","85","29.99","15","29.96","0.99","31","260",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09872502 11416 82606 10000 21022 30147 40155 55002 69951 771// 90551 333 10050 20000 96010 555 90606=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72502014734","2020-01-06T01:04:00","FM-16","7",,"SSE","0.75","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","29","32","T","-SN:03 BR:1 |SN |",,,"88",,"FEW:02 5 SCT:04 12 OVC:08 18","29.96","2.00","31","260",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12601/06/20 01:04:02 SPECI KEWR 060604Z 26005KT 2SM -SN BR FEW005 SCT012 OVC018 00/M02 A2999 RMK AO2 P0000 T00001017 $ FIBI (MVC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
